Emotion: anxiety, Statement: eight hundred eight, Gender: male, Situation: conversation, Color: (73, 205, 46)
Emotion: neutral, Statement: six thousand ten, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: october tenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: october tenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred ten, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred ten, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand two, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand two, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: april sixteenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: april sixteenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred two, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred two, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: june seventeenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: june seventeenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred two, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred two, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand nine, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand nine, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: fourteen sixty, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: fourteen sixty, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: january, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: january, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: twelve and a half, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: twelve and a half, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-third, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-third, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: march twenty-ninth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: march twenty-ninth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-first, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-first, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: seven hundred, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: seven hundred, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: sixteen hundred, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: sixteen hundred, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may seventeenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may seventeenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand five, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand five, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand five, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand five, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand ten, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand ten, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: december ninth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: december ninth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand ten, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand ten, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred five, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred five, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: fifteen hundred, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: fifteen hundred, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: august fourteenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: august fourteenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred ten, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred ten, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred nine, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred nine, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april eighteenth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred nine, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred nine, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand one, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand one, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: september fifth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: september fifth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand eight, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand eight, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred one, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred one, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand four, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand nine, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand nine, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: october eighth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: october eighth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred eight, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred eight, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand three, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-eighth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-eighth, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: march thirty-first, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: march thirty-first, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-third, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-third, Gender: female, Situation: tete a tete, Color: (0, 0, 0)
Emotion: panic, Statement: fourteen hundred, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: fourteen hundred, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: one hundred nine, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: one hundred nine, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: december twelfth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: december twelfth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: five thousand nine, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: five thousand nine, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: october eighth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: october eighth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: six hundred eight, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: six hundred eight, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: twelve and a half, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: twelve and a half, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: eight thousand eight, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: eight thousand eight, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: ten thousand six, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: ten thousand six, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: ten thousand six, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: march twenty-eighth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: march twenty-eighth, Gender: female, Situation: conversation, Color: (73, 233, 49)
Emotion: pride, Statement: june twentieth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: june twentieth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: nine thousand four, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: nine thousand four, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: nine thousand four, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: august nineteenth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: august nineteenth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: four hundred three, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: four hundred three, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: october fifth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: october fifth, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: one thousand twelve, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: one thousand twelve, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: one thousand twelve, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: six thousand six, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: six thousand six, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: two thousand four, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: two thousand four, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: three hundred three, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: three hundred three, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: three hundred three, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: five hundred eight, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: five hundred eight, Gender: female, Situation: conversation, Color: (209, 201, 216)
Emotion: passive, Statement: eight hundred eight, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: eight hundred eight, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: six thousand twelve, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: six thousand twelve, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: five hundred six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: five hundred six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: three thousand four, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: three thousand four, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: october twelfth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: six hundred twelve, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: six hundred twelve, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nineteen hundred, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nineteen hundred, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: march seventeenth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: march seventeenth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: november third, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: november third, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: eighteen hundred, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: eighteen hundred, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: eighteen hundred, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine hundred twelve, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two thousand eight, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two thousand eight, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: june thirtieth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: june thirtieth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two thousand six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two thousand six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two thousand six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine thousand five, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine thousand five, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine thousand five, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: one thousand two, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: one thousand two, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine hundred five, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine hundred five, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine hundred five, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: one hundred two, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: one hundred two, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: december first, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: december first, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: four thousand one, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: four thousand one, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: three hundred four, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: three hundred four, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: august eighteenth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: august eighteenth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: four hundred one, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: four hundred one, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: four hundred one, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: eight thousand eight, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: eight thousand eight, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: ten thousand six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: ten thousand six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: five thousand six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: five thousand six, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: july fifteenth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: july fifteenth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two hundred five, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two hundred five, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: march twenty-third, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: march twenty-third, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: may twenty-ninth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: may twenty-ninth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: may twenty-ninth, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: seventy-three, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: seventy-three, Gender: female, Situation: conversation, Color: (110, 95, 81)
Emotion: shame, Statement: seven hundred, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: seven hundred, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: five hundred four, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: five hundred four, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: five hundred four, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: nine thousand one, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: nine thousand one, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: september twelfth, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: september twelfth, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: september twelfth, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: six thousand three, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: six thousand three, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: three hundred two, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: three hundred two, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: two thousand nine, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: two thousand nine, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: august seventh, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: august seventh, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: four hundred two, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: four hundred two, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: four hundred two, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: june twenty-fifth, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: june twenty-fifth, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: may twenty-sixth, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: may twenty-sixth, Gender: female, Situation: conversation, Color: (84, 129, 55)
Emotion: sadness, Statement: one hundred six, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: one hundred six, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: eight thousand four, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: eight thousand four, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: fourteen sixty, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: fourteen sixty, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: january, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: january, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: january, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: october first, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: october first, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: six hundred four, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: six hundred four, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: ten thousand three, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: ten thousand three, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: five thousand six, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: five thousand six, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: two hundred five, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: two hundred five, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: march twenty-first, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: march twenty-first, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: sadness, Statement: march twenty-first, Gender: female, Situation: conversation, Color: (86, 93, 47)
Emotion: anxiety, Statement: august sixteenth, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: august sixteenth, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: august sixteenth, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: august sixteenth, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: eight hundred eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: eight hundred eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: eight hundred eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: five hundred nine, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: five hundred nine, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: five hundred nine, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: five hundred nine, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: five hundred nine, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: four thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: four thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: four thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: four thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: nine thousand six, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: nine thousand six, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: nine thousand six, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: seven hundred, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: seven hundred, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: seven hundred, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: six thousand twelve, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: six thousand twelve, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: six thousand twelve, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: six thousand twelve, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: three thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: three thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: three thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: three thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: three thousand eight, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: july twenty-first, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: june twenty-first, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: june twenty-first, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: june twenty-first, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: may twenty-third, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: may twenty-third, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: may twenty-third, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: anxiety, Statement: may twenty-third, Gender: female, Situation: conversation, Color: (73, 205, 46)
Emotion: boredom, Statement: april fifteenth, Gender: female, Situation: conversation, Color: (86, 49, 45)
Emotion: boredom, Statement: april fifteenth, Gender: female, Situation: conversation, Color: (86, 49, 45)
Emotion: boredom, Statement: eight thousand six, Gender: female, Situation: conversation, Color: (86, 49, 45)
Emotion: boredom, Statement: five thousand twelve, Gender: female, Situation: conversation, Color: (86, 49, 45)
Emotion: boredom, Statement: five thousand twelve, Gender: female, Situation: conversation, Color: (86, 49, 45)
Emotion: boredom, Statement: july fourteenth, Gender: female, Situation: conversation, Color: (86, 49, 45)
Emotion: boredom, Statement: nine hundred four, Gender: female, Situation: conversation, Color: (86, 49, 45)
