Emotion: neutral, Estimated Intensity: 0.95, RGB: (30, 40, 30), Size: 19.48987603187561
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.93358075618744
Emotion: fearful, Estimated Intensity: 0.95, RGB: (127, 127, 127), Size: 19.531550407409668
Emotion: disgust, Estimated Intensity: 0.66, RGB: (0, 112, 192), Size: 16.590062379837036
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.979682564735413
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.916902780532837
Emotion: disgust, Estimated Intensity: 0.96, RGB: (0, 112, 192), Size: 19.589061737060547
Emotion: disgust, Estimated Intensity: 0.95, RGB: (0, 112, 192), Size: 19.5119047164917
Emotion: disgust, Estimated Intensity: 0.91, RGB: (0, 112, 192), Size: 19.107243418693542
Emotion: disgust, Estimated Intensity: 0.96, RGB: (0, 112, 192), Size: 19.635503888130188
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.97392177581787
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.847426414489746
Emotion: surprised, Estimated Intensity: 0.94, RGB: (180, 20, 0), Size: 19.41787302494049
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.957646131515503
Emotion: surprised, Estimated Intensity: 0.73, RGB: (180, 20, 0), Size: 17.29358971118927
Emotion: surprised, Estimated Intensity: 0.95, RGB: (180, 20, 0), Size: 19.500872492790222
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.92797076702118
Emotion: surprised, Estimated Intensity: 0.91, RGB: (180, 20, 0), Size: 19.14945960044861
Emotion: surprised, Estimated Intensity: 0.93, RGB: (180, 20, 0), Size: 19.2600017786026
Emotion: neutral, Estimated Intensity: 0.98, RGB: (30, 40, 30), Size: 19.838955402374268
Emotion: neutral, Estimated Intensity: 0.90, RGB: (30, 40, 30), Size: 19.032159447669983
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 19.739325046539307
Emotion: neutral, Estimated Intensity: 0.93, RGB: (30, 40, 30), Size: 19.343727827072144
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.989270567893982
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.961471557617188
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.996793270111084
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.996875524520874
Emotion: calm, Estimated Intensity: 0.98, RGB: (40, 255, 255), Size: 19.8237806558609
Emotion: calm, Estimated Intensity: 0.95, RGB: (40, 255, 255), Size: 19.535359740257263
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.88593339920044
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.928207993507385
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.998939037322998
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.915452003479004
Emotion: happy, Estimated Intensity: 0.80, RGB: (210, 255, 10), Size: 17.981658577919006
Emotion: happy, Estimated Intensity: 0.78, RGB: (210, 255, 10), Size: 17.82895028591156
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.850496649742126
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.993184804916382
Emotion: happy, Estimated Intensity: 0.65, RGB: (210, 255, 10), Size: 16.458117365837097
Emotion: happy, Estimated Intensity: 0.57, RGB: (210, 255, 10), Size: 15.69155752658844
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.949615001678467
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.991866946220398
Emotion: sad, Estimated Intensity: 0.65, RGB: (40, 0, 80), Size: 16.540302634239197
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.928764700889587
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.982852339744568
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.991554021835327
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.946611523628235
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.970610737800598
Emotion: angry, Estimated Intensity: 0.93, RGB: (255, 0, 0), Size: 19.32072341442108
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99059021472931
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.945976734161377
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.995145797729492
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.861878156661987
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999001026153564
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99999165534973
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99945878982544
Emotion: fearful, Estimated Intensity: 0.97, RGB: (127, 127, 127), Size: 19.660231471061707
Emotion: fearful, Estimated Intensity: 0.45, RGB: (127, 127, 127), Size: 14.484140872955322
Emotion: fearful, Estimated Intensity: 0.70, RGB: (127, 127, 127), Size: 17.021474838256836
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.95825171470642
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.998624324798584
Emotion: fearful, Estimated Intensity: 0.89, RGB: (127, 127, 127), Size: 18.852221965789795
Emotion: fearful, Estimated Intensity: 0.67, RGB: (127, 127, 127), Size: 16.663562059402466
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.995226860046387
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.930972456932068
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.979575872421265
Emotion: disgust, Estimated Intensity: 0.74, RGB: (0, 112, 192), Size: 17.414923310279846
Emotion: disgust, Estimated Intensity: 0.40, RGB: (0, 112, 192), Size: 13.951390385627747
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.962361454963684
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.962180256843567
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.980648159980774
Emotion: disgust, Estimated Intensity: 0.91, RGB: (0, 112, 192), Size: 19.11529779434204
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.791983366012573
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.654621481895447
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.908592104911804
Emotion: surprised, Estimated Intensity: 0.74, RGB: (180, 20, 0), Size: 17.38882005214691
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.96730089187622
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.935158491134644
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.77115273475647
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.891653656959534
Emotion: neutral, Estimated Intensity: 0.96, RGB: (30, 40, 30), Size: 19.64066982269287
Emotion: neutral, Estimated Intensity: 0.81, RGB: (30, 40, 30), Size: 18.148121237754822
Emotion: neutral, Estimated Intensity: 0.87, RGB: (30, 40, 30), Size: 18.70621144771576
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 19.743802547454834
Emotion: calm, Estimated Intensity: 0.96, RGB: (40, 255, 255), Size: 19.611749053001404
Emotion: calm, Estimated Intensity: 0.98, RGB: (40, 255, 255), Size: 19.753530621528625
Emotion: calm, Estimated Intensity: 0.56, RGB: (40, 255, 255), Size: 15.595670342445374
Emotion: calm, Estimated Intensity: 0.69, RGB: (40, 255, 255), Size: 16.870428919792175
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.97563123703003
Emotion: calm, Estimated Intensity: 0.68, RGB: (40, 255, 255), Size: 16.80690288543701
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.95246708393097
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.962124824523926
Emotion: happy, Estimated Intensity: 0.96, RGB: (210, 255, 10), Size: 19.581457376480103
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.928818941116333
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.921663999557495
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.943040013313293
Emotion: happy, Estimated Intensity: 0.94, RGB: (210, 255, 10), Size: 19.41975772380829
Emotion: happy, Estimated Intensity: 0.91, RGB: (210, 255, 10), Size: 19.059972763061523
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.899821877479553
Emotion: happy, Estimated Intensity: 0.63, RGB: (210, 255, 10), Size: 16.256609559059143
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.990888833999634
Emotion: sad, Estimated Intensity: 0.98, RGB: (40, 0, 80), Size: 19.77514624595642
Emotion: sad, Estimated Intensity: 0.94, RGB: (40, 0, 80), Size: 19.423880577087402
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.91866409778595
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.978772401809692
Emotion: sad, Estimated Intensity: 0.96, RGB: (40, 0, 80), Size: 19.602907299995422
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.997815489768982
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.985658526420593
Emotion: angry, Estimated Intensity: 0.66, RGB: (255, 0, 0), Size: 16.642374396324158
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.982082843780518
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.92107331752777
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99122679233551
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.996918439865112
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.986936450004578
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999998807907104
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 19.764384627342224
Emotion: fearful, Estimated Intensity: 0.58, RGB: (127, 127, 127), Size: 15.75211763381958
Emotion: fearful, Estimated Intensity: 0.93, RGB: (127, 127, 127), Size: 19.255616664886475
Emotion: fearful, Estimated Intensity: 0.51, RGB: (127, 127, 127), Size: 15.136634111404419
Emotion: fearful, Estimated Intensity: 0.93, RGB: (127, 127, 127), Size: 19.347482323646545
Emotion: fearful, Estimated Intensity: 0.97, RGB: (127, 127, 127), Size: 19.716301560401917
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.904136061668396
Emotion: fearful, Estimated Intensity: 0.80, RGB: (127, 127, 127), Size: 17.997693419456482
Emotion: fearful, Estimated Intensity: 0.98, RGB: (127, 127, 127), Size: 19.80837047100067
Emotion: disgust, Estimated Intensity: 0.98, RGB: (0, 112, 192), Size: 19.811925888061523
Emotion: disgust, Estimated Intensity: 0.97, RGB: (0, 112, 192), Size: 19.703809022903442
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.929261803627014
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.984912872314453
Emotion: disgust, Estimated Intensity: 0.98, RGB: (0, 112, 192), Size: 19.784420132637024
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.993305206298828
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.992769360542297
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.982717037200928
Emotion: surprised, Estimated Intensity: 0.45, RGB: (180, 20, 0), Size: 14.478584825992584
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.826494455337524
Emotion: surprised, Estimated Intensity: 0.60, RGB: (180, 20, 0), Size: 15.966982245445251
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.892665147781372
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.871457815170288
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.793831706047058
Emotion: surprised, Estimated Intensity: 0.86, RGB: (180, 20, 0), Size: 18.60149323940277
Emotion: surprised, Estimated Intensity: 0.79, RGB: (180, 20, 0), Size: 17.8741055727005
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.97571051120758
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.95371401309967
Emotion: neutral, Estimated Intensity: 0.95, RGB: (30, 40, 30), Size: 19.54782009124756
Emotion: neutral, Estimated Intensity: 0.92, RGB: (30, 40, 30), Size: 19.220475554466248
Emotion: calm, Estimated Intensity: 0.98, RGB: (40, 255, 255), Size: 19.821770191192627
Emotion: calm, Estimated Intensity: 0.96, RGB: (40, 255, 255), Size: 19.60817575454712
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.980714917182922
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.905250668525696
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.99694585800171
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.993207454681396
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.99985933303833
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.98921036720276
Emotion: happy, Estimated Intensity: 0.95, RGB: (210, 255, 10), Size: 19.53330397605896
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.9838924407959
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.951289892196655
Emotion: happy, Estimated Intensity: 0.92, RGB: (210, 255, 10), Size: 19.242643117904663
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.998899698257446
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.999617338180542
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.999921321868896
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.998340606689453
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999663829803467
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.975589513778687
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.979854822158813
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999942779541016
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.997944235801697
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999996423721313
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999860525131226
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999796152114868
Emotion: angry, Estimated Intensity: 0.94, RGB: (255, 0, 0), Size: 19.357147812843323
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.998542070388794
Emotion: angry, Estimated Intensity: 0.83, RGB: (255, 0, 0), Size: 18.319793939590454
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.880141615867615
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999247789382935
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999998807907104
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.988728165626526
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.993725419044495
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.85844850540161
Emotion: fearful, Estimated Intensity: 0.96, RGB: (127, 127, 127), Size: 19.637988209724426
Emotion: fearful, Estimated Intensity: 0.88, RGB: (127, 127, 127), Size: 18.81489336490631
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.994271993637085
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.987348914146423
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.959927797317505
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.911839962005615
Emotion: fearful, Estimated Intensity: 0.94, RGB: (127, 127, 127), Size: 19.3581759929657
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999237060546875
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.895333647727966
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.97122347354889
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.983978867530823
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.997782111167908
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.998358488082886
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999988079071045
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.997714161872864
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.996471405029297
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.901066422462463
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.994049072265625
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.999760389328003
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.981990456581116
Emotion: surprised, Estimated Intensity: 0.77, RGB: (180, 20, 0), Size: 17.67741084098816
Emotion: surprised, Estimated Intensity: 0.75, RGB: (180, 20, 0), Size: 17.516656517982483
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.99657154083252
Emotion: neutral, Estimated Intensity: 0.92, RGB: (30, 40, 30), Size: 19.187180995941162
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.978381991386414
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.993340373039246
Emotion: neutral, Estimated Intensity: 0.98, RGB: (30, 40, 30), Size: 19.827098846435547
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999630451202393
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999470710754395
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.96130108833313
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.989720582962036
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.984833598136902
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.949965476989746
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.99586284160614
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999890327453613
Emotion: happy, Estimated Intensity: 0.98, RGB: (210, 255, 10), Size: 19.84624981880188
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.953710436820984
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.99715507030487
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.999980926513672
Emotion: happy, Estimated Intensity: 0.95, RGB: (210, 255, 10), Size: 19.500645399093628
Emotion: happy, Estimated Intensity: 0.74, RGB: (210, 255, 10), Size: 17.425578832626343
Emotion: happy, Estimated Intensity: 0.76, RGB: (210, 255, 10), Size: 17.553658485412598
Emotion: happy, Estimated Intensity: 0.41, RGB: (210, 255, 10), Size: 14.074187278747559
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.982725381851196
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.995115995407104
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99633550643921
Emotion: sad, Estimated Intensity: 0.97, RGB: (40, 0, 80), Size: 19.66287136077881
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99754011631012
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.980090260505676
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99967932701111
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999892711639404
Emotion: angry, Estimated Intensity: 0.95, RGB: (255, 0, 0), Size: 19.452126026153564
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 19.784198999404907
Emotion: angry, Estimated Intensity: 0.57, RGB: (255, 0, 0), Size: 15.728086829185486
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.958030581474304
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999998807907104
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 20.0
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 20.0
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 20.0
Emotion: fearful, Estimated Intensity: 0.90, RGB: (127, 127, 127), Size: 19.03047025203705
Emotion: fearful, Estimated Intensity: 0.90, RGB: (127, 127, 127), Size: 19.020937085151672
Emotion: fearful, Estimated Intensity: 0.88, RGB: (127, 127, 127), Size: 18.825262784957886
Emotion: fearful, Estimated Intensity: 0.74, RGB: (127, 127, 127), Size: 17.408336400985718
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 20.0
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.999947547912598
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.999279975891113
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.93333637714386
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999157190322876
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.99602735042572
Emotion: disgust, Estimated Intensity: 0.89, RGB: (0, 112, 192), Size: 18.890526294708252
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.986799359321594
Emotion: disgust, Estimated Intensity: 0.98, RGB: (0, 112, 192), Size: 19.81286585330963
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.963766932487488
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 20.0
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.99961495399475
Emotion: surprised, Estimated Intensity: 0.93, RGB: (180, 20, 0), Size: 19.2665833234787
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.999513626098633
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.96819257736206
Emotion: surprised, Estimated Intensity: 0.96, RGB: (180, 20, 0), Size: 19.63544189929962
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.998401403427124
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.903159737586975
Emotion: surprised, Estimated Intensity: 0.88, RGB: (180, 20, 0), Size: 18.83910357952118
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.972503781318665
Emotion: neutral, Estimated Intensity: 0.80, RGB: (30, 40, 30), Size: 18.009259700775146
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 19.737132787704468
Emotion: neutral, Estimated Intensity: 0.93, RGB: (30, 40, 30), Size: 19.25883173942566
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.882458448410034
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.90432858467102
Emotion: calm, Estimated Intensity: 0.94, RGB: (40, 255, 255), Size: 19.442235827445984
Emotion: calm, Estimated Intensity: 0.54, RGB: (40, 255, 255), Size: 15.400171875953674
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.912938475608826
Emotion: calm, Estimated Intensity: 0.61, RGB: (40, 255, 255), Size: 16.057742834091187
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.891295433044434
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.869349002838135
Emotion: calm, Estimated Intensity: 0.94, RGB: (40, 255, 255), Size: 19.43061351776123
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.9105167388916
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.99981164932251
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.987924098968506
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.990999698638916
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.994450211524963
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.996572732925415
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.96547758579254
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.998204112052917
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.858223795890808
Emotion: sad, Estimated Intensity: 0.95, RGB: (40, 0, 80), Size: 19.475117921829224
Emotion: sad, Estimated Intensity: 0.98, RGB: (40, 0, 80), Size: 19.76293444633484
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.90631937980652
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.90006387233734
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99999165534973
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999228715896606
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 20.0
Emotion: angry, Estimated Intensity: 0.68, RGB: (255, 0, 0), Size: 16.813122034072876
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.899162650108337
Emotion: angry, Estimated Intensity: 0.75, RGB: (255, 0, 0), Size: 17.526212334632874
Emotion: angry, Estimated Intensity: 0.97, RGB: (255, 0, 0), Size: 19.740518927574158
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.946730732917786
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99999761581421
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99865174293518
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 19.78415071964264
